trial,replications,lsd,trait
WRN_2003_Aberdeen_Irrigated,1,,FreeAminoNitrogen
WRN_2003_Bozeman_Rainfed,3,0.308,GrainYield
WRN_2003_Bozeman_Rainfed,3,,TestWeight
WRN_2003_Bozeman_Rainfed,3,,PlantHeight
WRN_2003_Bozeman_Rainfed,3,,HeadingDate
WRN_2003_Bozeman_Rainfed,3,,PlumpGrain
WRN_2003_Bozeman_Rainfed,3,,ThinGrains
WRN_2003_Conrad_Rainfed,3,0.8300000000000001,GrainYield
WRN_2003_Conrad_Rainfed,3,,TestWeight
WRN_2003_Conrad_Rainfed,3,,HeadingDate
WRN_2003_Conrad_Rainfed,3,,PlumpGrain
WRN_2003_Conrad_Rainfed,3,,ThinGrains
WRN_2003_Fairfield_Irrigated,3,0.7,GrainYield
WRN_2003_Fairfield_Irrigated,3,,TestWeight
WRN_2003_Fairfield_Irrigated,3,,HeadingDate
WRN_2003_Fairfield_Irrigated,3,,PlumpGrain
WRN_2003_Fairfield_Irrigated,3,,ThinGrains
WRN_2003_Fairfield_Irrigated,1,,KernelWeight
WRN_2003_Fairfield_Irrigated,1,,PlumpGrain
WRN_2003_Fairfield_Irrigated,1,,BarleyColor
WRN_2003_Fairfield_Irrigated,1,,MaltExtract
WRN_2003_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2003_Fairfield_Irrigated,1,,DiastaticPower
WRN_2003_Fairfield_Irrigated,1,,WortColor
WRN_2003_Fairfield_Irrigated,1,,WortClarity
WRN_2003_Fairfield_Irrigated,1,,GrainProtein
WRN_2003_Fairfield_Irrigated,1,,WortProtein
WRN_2003_Fairfield_Irrigated,1,,BetaGlucan
WRN_2003_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2003_Fargo_Irrigated,3,0.5,GrainYield
WRN_2003_Fargo_Irrigated,3,,PlantHeight
WRN_2003_Fargo_Irrigated,3,,HeadingDate
WRN_2003_Fargo_Irrigated,3,,PlumpGrain
WRN_2003_Fargo_Irrigated,3,,ThinGrains
WRN_2003_Fargo_Irrigated,3,,TestWeight
WRN_2003_Fargo_Rainfed,3,0.457,GrainYield
WRN_2003_Fargo_Rainfed,3,,PlantHeight
WRN_2003_Fargo_Rainfed,3,,HeadingDate
WRN_2003_Fargo_Rainfed,3,,PlumpGrain
WRN_2003_Fargo_Rainfed,3,,ThinGrains
WRN_2003_Fargo_Rainfed,3,,TestWeight
WRN_2003_Hazelton_Irrigated,3,0.7,GrainYield
WRN_2003_Hazelton_Irrigated,3,,TestWeight
WRN_2003_Hazelton_Irrigated,3,,PlantHeight
WRN_2003_Hazelton_Irrigated,3,,PlumpGrain
WRN_2003_Hazelton_Irrigated,3,,ThinGrains
WRN_2003_Hettinger_Rainfed,3,0.43000000000000005,GrainYield
WRN_2003_Hettinger_Rainfed,3,,TestWeight
WRN_2003_Hettinger_Rainfed,3,,PlantHeight
WRN_2003_Hettinger_Rainfed,3,,HeadingDate
WRN_2003_Hettinger_Rainfed,3,,PlumpGrain
WRN_2003_IdahoFalls_Irrigated,3,2,GrainYield
WRN_2003_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2003_IdahoFalls_Irrigated,3,,ThinGrains
WRN_2003_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2003_IdahoFalls_Irrigated,3,,TestWeight
WRN_2003_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2003_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2003_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2003_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2003_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2003_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2003_IdahoFalls_Irrigated,1,,WortColor
WRN_2003_IdahoFalls_Irrigated,1,,WortClarity
WRN_2003_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2003_IdahoFalls_Irrigated,1,,WortProtein
WRN_2003_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2003_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2003_KlamathFalls_Irrigated,3,,GrainYield
WRN_2003_KlamathFalls_Irrigated,3,,TestWeight
WRN_2003_KlamathFalls_Irrigated,3,,PlantHeight
WRN_2003_KlamathFalls_Irrigated,3,,HeadingDate
WRN_2003_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2003_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2003_Manhattan_Irrigated,3,0.7,GrainYield
WRN_2003_Manhattan_Irrigated,3,,TestWeight
WRN_2003_Manhattan_Irrigated,3,,PlantHeight
WRN_2003_Manhattan_Irrigated,3,,HeadingDate
WRN_2003_Manhattan_Irrigated,3,,PlumpGrain
WRN_2003_Manhattan_Irrigated,3,,ThinGrains
WRN_2003_Minot_Irrigated,3,0.6,GrainYield
WRN_2003_Minot_Irrigated,3,,ThinGrains
WRN_2003_Minot_Irrigated,3,,HeadingDate
WRN_2003_Minot_Irrigated,3,,PlantHeight
WRN_2003_Minot_Irrigated,3,,PlumpGrain
WRN_2003_Minot_Irrigated,3,,TestWeight
WRN_2003_Potlatch_Rainfed,3,0.634,GrainYield
WRN_2003_Potlatch_Rainfed,3,,TestWeight
WRN_2003_Potlatch_Rainfed,3,,PlumpGrain
WRN_2003_Potlatch_Rainfed,3,,ThinGrains
WRN_2003_Powell_Irrigated,3,1.1,GrainYield
WRN_2003_Powell_Irrigated,3,,PlantHeight
WRN_2003_Powell_Irrigated,3,,HeadingDate
WRN_2003_Powell_Irrigated,3,,PlumpGrain
WRN_2003_Powell_Irrigated,3,,ThinGrains
WRN_2003_Powell_Irrigated,3,,TestWeight
WRN_2003_Pullman_Irrigated,3,0.4,GrainYield
WRN_2003_Pullman_Irrigated,3,,TestWeight
WRN_2003_Pullman_Irrigated,3,,PlantHeight
WRN_2003_Pullman_Irrigated,3,,HeadingDate
WRN_2003_Pullman_Irrigated,3,,PlumpGrain
WRN_2003_Pullman_Irrigated,3,,ThinGrains
WRN_2003_Pullman_Irrigated,1,,KernelWeight
WRN_2003_Pullman_Irrigated,1,,PlumpGrain
WRN_2003_Pullman_Irrigated,1,,BarleyColor
WRN_2003_Pullman_Irrigated,1,,MaltExtract
WRN_2003_Pullman_Irrigated,1,,SolubleProteinTotalProtein
WRN_2003_Pullman_Irrigated,1,,DiastaticPower
WRN_2003_Pullman_Irrigated,1,,WortColor
WRN_2003_Pullman_Irrigated,1,,WortClarity
WRN_2003_Pullman_Irrigated,1,,GrainProtein
WRN_2003_Pullman_Irrigated,1,,WortProtein
WRN_2003_Pullman_Irrigated,1,,BetaGlucan
WRN_2003_Pullman_Irrigated,1,,FreeAminoNitrogen
WRN_2003_Saskatoon_Irrigated,3,0.5,GrainYield
WRN_2003_Saskatoon_Irrigated,3,,TestWeight
WRN_2003_Saskatoon_Irrigated,3,,PlantHeight
WRN_2003_Saskatoon_Irrigated,3,,HeadingDate
WRN_2003_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2003_Saskatoon_Irrigated,3,,ThinGrains
WRN_2003_Saskatoon_Rainfed,3,0.498,GrainYield
WRN_2003_Saskatoon_Rainfed,3,,TestWeight
WRN_2003_Saskatoon_Rainfed,3,,PlantHeight
WRN_2003_Saskatoon_Rainfed,3,,HeadingDate
WRN_2003_Saskatoon_Rainfed,3,,PlumpGrain
WRN_2003_Saskatoon_Rainfed,3,,ThinGrains
WRN_2003_SodaSprings_Rainfed,3,0.48400000000000004,GrainYield
WRN_2003_SodaSprings_Rainfed,3,,TestWeight
WRN_2003_SodaSprings_Rainfed,3,,PlumpGrain
WRN_2003_SodaSprings_Rainfed,3,,ThinGrains
WRN_2003_Tetonia_Rainfed,3,0.33299999999999996,GrainYield
WRN_2003_Tetonia_Rainfed,3,,TestWeight
WRN_2003_Tetonia_Rainfed,3,,HeadingDate
WRN_2003_Tetonia_Rainfed,3,,PlumpGrain
WRN_2003_Tetonia_Rainfed,3,,ThinGrains
WRN_2003_Tulelake_Irrigated,3,1,GrainYield
WRN_2003_Tulelake_Irrigated,3,,TestWeight
WRN_2003_Tulelake_Irrigated,3,,PlantHeight
WRN_2003_Tulelake_Irrigated,3,,HeadingDate
WRN_2003_Tulelake_Irrigated,3,,PlumpGrain
WRN_2003_Tulelake_Irrigated,3,,ThinGrains
WRN_2003_Williston_Irrigated,3,0.5,GrainYield
WRN_2003_Williston_Irrigated,3,,TestWeight
WRN_2003_Williston_Irrigated,3,,PlantHeight
WRN_2003_Williston_Irrigated,3,,HeadingDate
WRN_2003_Williston_Irrigated,3,,PlumpGrain
WRN_2003_Williston_Irrigated,3,,ThinGrains
WRN_2003_Williston_Rainfed,3,0.503,GrainYield
WRN_2003_Williston_Rainfed,3,,TestWeight
WRN_2003_Williston_Rainfed,3,,PlantHeight
WRN_2003_Williston_Rainfed,3,,HeadingDate
WRN_2003_Williston_Rainfed,3,,PlumpGrain
WRN_2003_Williston_Rainfed,3,,ThinGrains
WRN_2004_Aberdeen_Irrigated,3,0.7959999999999999,GrainYield
WRN_2004_Aberdeen_Irrigated,3,,TestWeight
WRN_2004_Aberdeen_Irrigated,3,,PlantHeight
WRN_2004_Aberdeen_Irrigated,3,,HeadingDate
WRN_2004_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2004_Aberdeen_Irrigated,3,,ThinGrains
WRN_2004_BlueCreek_Rainfed,3,0.518,GrainYield
WRN_2004_BlueCreek_Rainfed,3,,TestWeight
WRN_2004_BlueCreek_Rainfed,3,,PlantHeight
WRN_2004_BlueCreek_Rainfed,3,,HeadingDate
WRN_2004_BlueCreek_Rainfed,3,,PlumpGrain
WRN_2004_BlueCreek_Rainfed,3,,ThinGrains
WRN_2004_Bozeman_Rainfed,3,0.887,GrainYield
WRN_2004_Bozeman_Rainfed,3,,TestWeight
WRN_2004_Bozeman_Rainfed,3,,PlantHeight
WRN_2004_Bozeman_Rainfed,3,,HeadingDate
WRN_2004_Bozeman_Rainfed,3,,PlumpGrain
WRN_2004_Bozeman_Rainfed,3,,ThinGrains
WRN_2004_Brady_Rainfed,3,0.516,GrainYield
WRN_2004_Brady_Rainfed,3,,TestWeight
WRN_2004_Brady_Rainfed,3,12.79,PlumpGrain
WRN_2004_Brady_Rainfed,3,12.870000000000001,ThinGrains
WRN_2004_Fairfield_Irrigated,3,0.522,GrainYield
WRN_2004_Fairfield_Irrigated,3,18.03,TestWeight
WRN_2004_Fairfield_Irrigated,3,,PlantHeight
WRN_2004_Fairfield_Irrigated,3,3.8499999999999996,PlumpGrain
WRN_2004_Fairfield_Irrigated,3,3.77,ThinGrains
WRN_2004_Fairfield_Irrigated,1,,KernelWeight
WRN_2004_Fairfield_Irrigated,1,,PlumpGrain
WRN_2004_Fairfield_Irrigated,1,,BarleyColor
WRN_2004_Fairfield_Irrigated,1,,MaltExtract
WRN_2004_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2004_Fairfield_Irrigated,1,,DiastaticPower
WRN_2004_Fairfield_Irrigated,1,,WortColor
WRN_2004_Fairfield_Irrigated,1,,WortClarity
WRN_2004_Fairfield_Irrigated,1,,GrainProtein
WRN_2004_Fairfield_Irrigated,1,,WortProtein
WRN_2004_Fairfield_Irrigated,1,,BetaGlucan
WRN_2004_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2004_Fairfield_Irrigated,1,,WortViscosity
WRN_2004_Fargo_Irrigated,3,0.6829999999999999,GrainYield
WRN_2004_Fargo_Irrigated,3,,TestWeight
WRN_2004_Fargo_Irrigated,3,8.1,PlantHeight
WRN_2004_Fargo_Irrigated,3,1.7,HeadingDate
WRN_2004_Fargo_Irrigated,3,,ThinGrains
WRN_2004_Fargo_Irrigated,3,,PlumpGrain
WRN_2004_Fargo_Rainfed,3,0.7849999999999999,GrainYield
WRN_2004_Fargo_Rainfed,3,,TestWeight
WRN_2004_Fargo_Rainfed,3,4,PlantHeight
WRN_2004_Fargo_Rainfed,3,1.1,HeadingDate
WRN_2004_Fargo_Rainfed,3,,PlumpGrain
WRN_2004_Fargo_Rainfed,3,,ThinGrains
WRN_2004_Hazelton_Irrigated,3,1.472,GrainYield
WRN_2004_Hazelton_Irrigated,3,14.78,TestWeight
WRN_2004_Hazelton_Irrigated,3,,HeadingDate
WRN_2004_Hazelton_Irrigated,3,3.54,PlumpGrain
WRN_2004_Hazelton_Irrigated,3,3.53,ThinGrains
WRN_2004_Hettinger_Rainfed,3,0.812,GrainYield
WRN_2004_Hettinger_Rainfed,3,,TestWeight
WRN_2004_Hettinger_Rainfed,3,,PlantHeight
WRN_2004_Hettinger_Rainfed,3,,HeadingDate
WRN_2004_Hettinger_Rainfed,3,,PlumpGrain
WRN_2004_IdahoFalls_Irrigated,3,0.591,GrainYield
WRN_2004_IdahoFalls_Irrigated,3,11.239999999999998,TestWeight
WRN_2004_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2004_IdahoFalls_Irrigated,3,1.42,PlumpGrain
WRN_2004_IdahoFalls_Irrigated,3,0.81,ThinGrains
WRN_2004_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2004_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2004_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2004_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2004_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2004_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2004_IdahoFalls_Irrigated,1,,WortColor
WRN_2004_IdahoFalls_Irrigated,1,,WortClarity
WRN_2004_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2004_IdahoFalls_Irrigated,1,,WortProtein
WRN_2004_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2004_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2004_IdahoFalls_Irrigated,1,,WortViscosity
WRN_2004_KlamathFalls_Irrigated,3,0.468,GrainYield
WRN_2004_KlamathFalls_Irrigated,3,14.39,TestWeight
WRN_2004_KlamathFalls_Irrigated,3,8.32,PlantHeight
WRN_2004_KlamathFalls_Irrigated,3,2.7800000000000002,HeadingDate
WRN_2004_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2004_KlamathFalls_Irrigated,3,1.48,ThinGrains
WRN_2004_Langdon_Rainfed,3,0.65,GrainYield
WRN_2004_Langdon_Rainfed,3,,TestWeight
WRN_2004_Langdon_Rainfed,3,4.6,PlantHeight
WRN_2004_Langdon_Rainfed,3,0.8,HeadingDate
WRN_2004_Langdon_Rainfed,3,,PlumpGrain
WRN_2004_Langdon_Rainfed,3,,ThinGrains
WRN_2004_Logan_Irrigated,3,0.5690000000000001,GrainYield
WRN_2004_Logan_Irrigated,3,,TestWeight
WRN_2004_Logan_Irrigated,3,,PlantHeight
WRN_2004_Logan_Irrigated,3,,HeadingDate
WRN_2004_Logan_Irrigated,3,,PlumpGrain
WRN_2004_Logan_Irrigated,3,,ThinGrains
WRN_2004_Minot_Irrigated,3,0.779,GrainYield
WRN_2004_Minot_Irrigated,3,7.3,PlantHeight
WRN_2004_Minot_Irrigated,3,3.1,HeadingDate
WRN_2004_Minot_Irrigated,3,,PlumpGrain
WRN_2004_Minot_Irrigated,3,,ThinGrains
WRN_2004_Minot_Irrigated,3,,TestWeight
WRN_2004_Potlatch_Rainfed,3,0.713,GrainYield
WRN_2004_Potlatch_Rainfed,3,,TestWeight
WRN_2004_Potlatch_Rainfed,3,,PlantHeight
WRN_2004_Potlatch_Rainfed,3,,HeadingDate
WRN_2004_Potlatch_Rainfed,3,,PlumpGrain
WRN_2004_Potlatch_Rainfed,3,,ThinGrains
WRN_2004_Powell_Irrigated,3,0.989,GrainYield
WRN_2004_Powell_Irrigated,3,,TestWeight
WRN_2004_Powell_Irrigated,3,,PlantHeight
WRN_2004_Powell_Irrigated,3,,HeadingDate
WRN_2004_Powell_Irrigated,3,,PlumpGrain
WRN_2004_Powell_Irrigated,3,,ThinGrains
WRN_2004_Pullman_Irrigated,3,0.596,GrainYield
WRN_2004_Pullman_Irrigated,3,,TestWeight
WRN_2004_Pullman_Irrigated,3,,PlantHeight
WRN_2004_Pullman_Irrigated,3,,HeadingDate
WRN_2004_Pullman_Irrigated,3,,PlumpGrain
WRN_2004_Pullman_Irrigated,3,,ThinGrains
WRN_2004_Saskatoon_Irrigated,3,0.4,GrainYield
WRN_2004_Saskatoon_Irrigated,3,,TestWeight
WRN_2004_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2004_Saskatoon_Rainfed,3,0.6779999999999999,GrainYield
WRN_2004_Saskatoon_Rainfed,3,,TestWeight
WRN_2004_Saskatoon_Rainfed,3,1.26,HeadingDate
WRN_2004_Saskatoon_Rainfed,3,,PlumpGrain
WRN_2004_SodaSprings_Rainfed,3,0.548,GrainYield
WRN_2004_SodaSprings_Rainfed,3,,TestWeight
WRN_2004_SodaSprings_Rainfed,3,,PlumpGrain
WRN_2004_SodaSprings_Rainfed,3,,ThinGrains
WRN_2004_Tetonia_Rainfed,3,0.43700000000000006,GrainYield
WRN_2004_Tetonia_Rainfed,3,,TestWeight
WRN_2004_Tetonia_Rainfed,3,,HeadingDate
WRN_2004_Tetonia_Rainfed,3,,PlumpGrain
WRN_2004_Tetonia_Rainfed,3,,ThinGrains
WRN_2004_Tulelake_Irrigated,3,1.523,GrainYield
WRN_2004_Tulelake_Irrigated,3,,TestWeight
WRN_2004_Tulelake_Irrigated,3,96.5,PlantHeight
WRN_2004_Tulelake_Irrigated,3,,HeadingDate
WRN_2004_Tulelake_Irrigated,3,,PlumpGrain
WRN_2004_Tulelake_Irrigated,3,,ThinGrains
WRN_2004_TwinFalls_Irrigated,1,,KernelWeight
WRN_2004_TwinFalls_Irrigated,1,,PlumpGrain
WRN_2004_TwinFalls_Irrigated,1,,BarleyColor
WRN_2004_TwinFalls_Irrigated,1,,MaltExtract
WRN_2004_TwinFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2004_TwinFalls_Irrigated,1,,DiastaticPower
WRN_2004_TwinFalls_Irrigated,1,,WortColor
WRN_2004_TwinFalls_Irrigated,1,,WortClarity
WRN_2004_TwinFalls_Irrigated,1,,GrainProtein
WRN_2004_TwinFalls_Irrigated,1,,WortProtein
WRN_2004_TwinFalls_Irrigated,1,,BetaGlucan
WRN_2004_TwinFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2004_TwinFalls_Irrigated,1,,WortViscosity
WRN_2004_Williston_Irrigated,3,0.369,GrainYield
WRN_2004_Williston_Irrigated,3,12.870000000000001,TestWeight
WRN_2004_Williston_Irrigated,3,4.5,PlantHeight
WRN_2004_Williston_Irrigated,3,1.1,HeadingDate
WRN_2004_Williston_Irrigated,3,5.9,PlumpGrain
WRN_2004_Williston_Irrigated,3,2.1,ThinGrains
WRN_2004_Williston_Rainfed,3,0.467,GrainYield
WRN_2004_Williston_Rainfed,3,,TestWeight
WRN_2004_Williston_Rainfed,3,4.6,PlantHeight
WRN_2004_Williston_Rainfed,3,1.1,HeadingDate
WRN_2004_Williston_Rainfed,3,6,PlumpGrain
WRN_2004_Williston_Rainfed,3,2.3,ThinGrains
WRN_2005_Aberdeen_Irrigated,3,0.513,GrainYield
WRN_2005_Aberdeen_Irrigated,3,,TestWeight
WRN_2005_Aberdeen_Irrigated,3,,PlantHeight
WRN_2005_Aberdeen_Irrigated,3,,HeadingDate
WRN_2005_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2005_Bozeman_Irrigated,3,0.55,GrainYield
WRN_2005_Bozeman_Irrigated,3,,TestWeight
WRN_2005_Bozeman_Irrigated,3,,PlantHeight
WRN_2005_Bozeman_Irrigated,3,,HeadingDate
WRN_2005_Bozeman_Irrigated,3,,PlumpGrain
WRN_2005_Bozeman_Irrigated,3,,ThinGrains
WRN_2005_Bozeman_Rainfed,3,0.61,GrainYield
WRN_2005_Bozeman_Rainfed,3,,TestWeight
WRN_2005_Bozeman_Rainfed,3,6.2700000000000005,PlantHeight
WRN_2005_Bozeman_Rainfed,3,0.91,HeadingDate
WRN_2005_Bozeman_Rainfed,3,,PlumpGrain
WRN_2005_Bozeman_Rainfed,3,,ThinGrains
WRN_2005_Conrad_Rainfed,3,0.27,GrainYield
WRN_2005_Conrad_Rainfed,3,,TestWeight
WRN_2005_Conrad_Rainfed,3,,PlantHeight
WRN_2005_Conrad_Rainfed,3,,PlumpGrain
WRN_2005_Conrad_Rainfed,3,,ThinGrains
WRN_2005_Fairfield_Irrigated,3,0.8770000000000001,GrainYield
WRN_2005_Fairfield_Irrigated,3,,TestWeight
WRN_2005_Fairfield_Irrigated,3,,PlantHeight
WRN_2005_Fairfield_Irrigated,3,,PlumpGrain
WRN_2005_Fairfield_Irrigated,3,,ThinGrains
WRN_2005_Fairfield_Irrigated,1,,KernelWeight
WRN_2005_Fairfield_Irrigated,1,,PlumpGrain
WRN_2005_Fairfield_Irrigated,1,,BarleyColor
WRN_2005_Fairfield_Irrigated,1,,MaltExtract
WRN_2005_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2005_Fairfield_Irrigated,1,,DiastaticPower
WRN_2005_Fairfield_Irrigated,1,,WortColor
WRN_2005_Fairfield_Irrigated,1,,WortClarity
WRN_2005_Fairfield_Irrigated,1,,GrainProtein
WRN_2005_Fairfield_Irrigated,1,,WortProtein
WRN_2005_Fairfield_Irrigated,1,,BetaGlucan
WRN_2005_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2005_Fairfield_Irrigated,1,,WortViscosity
WRN_2005_Hettinger_Rainfed,3,0.47000000000000003,GrainYield
WRN_2005_Hettinger_Rainfed,3,,TestWeight
WRN_2005_Hettinger_Rainfed,3,,PlantHeight
WRN_2005_Hettinger_Rainfed,3,,HeadingDate
WRN_2005_IdahoFalls_Irrigated,3,0.9510000000000001,GrainYield
WRN_2005_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2005_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2005_IdahoFalls_Irrigated,3,,ThinGrains
WRN_2005_IdahoFalls_Irrigated,3,,TestWeight
WRN_2005_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2005_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2005_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2005_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2005_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2005_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2005_IdahoFalls_Irrigated,1,,WortColor
WRN_2005_IdahoFalls_Irrigated,1,,WortClarity
WRN_2005_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2005_IdahoFalls_Irrigated,1,,WortProtein
WRN_2005_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2005_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2005_IdahoFalls_Irrigated,1,,WortViscosity
WRN_2005_KlamathFalls_Irrigated,3,0.14700000000000002,GrainYield
WRN_2005_KlamathFalls_Irrigated,3,,TestWeight
WRN_2005_KlamathFalls_Irrigated,3,,PlantHeight
WRN_2005_KlamathFalls_Irrigated,3,,HeadingDate
WRN_2005_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2005_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2005_KlamathFalls_Irrigated,3,0.17200000000000001,GrainYield
WRN_2005_KlamathFalls_Irrigated,3,,TestWeight
WRN_2005_KlamathFalls_Irrigated,3,,HeadingDate
WRN_2005_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2005_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2005_Langdon_Irrigated,3,0.532,GrainYield
WRN_2005_Langdon_Irrigated,3,,TestWeight
WRN_2005_Langdon_Irrigated,3,4.1,PlantHeight
WRN_2005_Langdon_Irrigated,3,0.9,HeadingDate
WRN_2005_Langdon_Irrigated,3,,PlumpGrain
WRN_2005_Langdon_Irrigated,3,,ThinGrains
WRN_2005_Logan_Irrigated,3,0.6809999999999999,GrainYield
WRN_2005_Logan_Irrigated,3,,TestWeight
WRN_2005_Minot_Rainfed,3,0.47000000000000003,GrainYield
WRN_2005_Minot_Rainfed,3,7.6,PlantHeight
WRN_2005_Minot_Rainfed,3,1.2,HeadingDate
WRN_2005_Minot_Rainfed,3,,PlumpGrain
WRN_2005_Minot_Rainfed,3,,ThinGrains
WRN_2005_Minot_Rainfed,3,,TestWeight
WRN_2005_Potlatch_Rainfed,3,0.53,GrainYield
WRN_2005_Potlatch_Rainfed,3,,TestWeight
WRN_2005_Potlatch_Rainfed,3,,HeadingDate
WRN_2005_Potlatch_Rainfed,3,,PlumpGrain
WRN_2005_Potlatch_Rainfed,3,,ThinGrains
WRN_2005_Powell_Irrigated,3,1.317,GrainYield
WRN_2005_Powell_Irrigated,3,12.48,TestWeight
WRN_2005_Powell_Irrigated,3,8.89,PlantHeight
WRN_2005_Powell_Irrigated,3,,HeadingDate
WRN_2005_Powell_Irrigated,3,,PlumpGrain
WRN_2005_Powell_Irrigated,3,,ThinGrains
WRN_2005_Pullman_Irrigated,3,0.262,GrainYield
WRN_2005_Pullman_Irrigated,3,19.37,TestWeight
WRN_2005_Pullman_Irrigated,3,6.28,PlantHeight
WRN_2005_Pullman_Irrigated,3,,HeadingDate
WRN_2005_Pullman_Irrigated,3,,PlumpGrain
WRN_2005_Pullman_Irrigated,3,,ThinGrains
WRN_2005_SodaSprings_Rainfed,3,0.36,GrainYield
WRN_2005_SodaSprings_Rainfed,3,,TestWeight
WRN_2005_SodaSprings_Rainfed,3,,PlantHeight
WRN_2005_SodaSprings_Rainfed,3,,PlumpGrain
WRN_2005_SodaSprings_Rainfed,3,,ThinGrains
WRN_2005_SodaSprings_Rainfed,3,,HeadingDate
WRN_2005_Tetonia_Rainfed,3,0.44,GrainYield
WRN_2005_Tetonia_Rainfed,3,,TestWeight
WRN_2005_Tetonia_Rainfed,3,,PlantHeight
WRN_2005_Tetonia_Rainfed,3,,HeadingDate
WRN_2005_Tetonia_Rainfed,3,,PlumpGrain
WRN_2005_Tetonia_Rainfed,3,,ThinGrains
WRN_2005_Tulelake_Irrigated,3,0.918,GrainYield
WRN_2005_Tulelake_Irrigated,3,,TestWeight
WRN_2005_Tulelake_Irrigated,3,,PlantHeight
WRN_2005_Tulelake_Irrigated,3,,HeadingDate
WRN_2005_Tulelake_Irrigated,3,,PlumpGrain
WRN_2005_Tulelake_Irrigated,3,,ThinGrains
WRN_2005_TwinFalls_Irrigated,3,1.466,GrainYield
WRN_2005_TwinFalls_Irrigated,3,,ThinGrains
WRN_2005_TwinFalls_Irrigated,3,,PlumpGrain
WRN_2005_TwinFalls_Irrigated,3,,TestWeight
WRN_2005_TwinFalls_Irrigated,1,,KernelWeight
WRN_2005_TwinFalls_Irrigated,1,,PlumpGrain
WRN_2005_TwinFalls_Irrigated,1,,BarleyColor
WRN_2005_TwinFalls_Irrigated,1,,MaltExtract
WRN_2005_TwinFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2005_TwinFalls_Irrigated,1,,DiastaticPower
WRN_2005_TwinFalls_Irrigated,1,,WortColor
WRN_2005_TwinFalls_Irrigated,1,,WortClarity
WRN_2005_TwinFalls_Irrigated,1,,GrainProtein
WRN_2005_TwinFalls_Irrigated,1,,WortProtein
WRN_2005_TwinFalls_Irrigated,1,,BetaGlucan
WRN_2005_TwinFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2005_TwinFalls_Irrigated,1,,WortViscosity
WRN_2005_Williston_Irrigated,3,0.36,GrainYield
WRN_2005_Williston_Irrigated,3,,TestWeight
WRN_2005_Williston_Irrigated,3,5.84,PlantHeight
WRN_2005_Williston_Irrigated,3,119.6,HeadingDate
